country,date,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex,reservoir_gating_index,detection_index,barrier_information_index,targeted_protection_index,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,positive_rate,tests_per_case,reproduction_rate,new_deaths_smoothed_per_million
Italy,2021-11-17,49.79,66.29,65.04,75.0,36.90476190476191,100.0,87.5,100.0,78.92509,73.438614,6.309548,1.4342694,69.97242,1.2658,0.96325785
Italy,2021-11-18,49.78,66.28,65.03,75.0,36.90476190476191,100.0,87.5,100.0,78.96122,73.48736,6.6346917,1.4776052,67.81624,1.2604,0.9920118
Italy,2021-11-19,49.76,66.27,65.02,75.0,36.90476190476191,100.0,87.5,100.0,78.99714,73.53344,6.980165,1.5120554,66.261505,1.2578,0.9968041
Italy,2021-11-20,49.75,66.27,65.02,75.0,36.90476190476191,100.0,87.5,100.0,79.02846,73.56675,7.242646,1.5477363,64.72605,1.2584,0.94888085
Italy,2021-11-21,49.75,66.26,65.01,75.0,36.90476190476191,100.0,87.5,100.0,79.04357,73.58364,7.3515005,1.5856466,63.204998,1.2521,0.9392962
Italy,2021-11-22,49.74,66.26,65.01,75.0,36.90476190476191,100.0,87.5,100.0,79.081474,73.61821,7.709034,1.6233461,61.783756,1.2484,0.96325785
Italy,2021-11-23,49.73,66.25,65.0,75.0,36.90476190476191,100.0,87.5,100.0,79.118225,73.655876,8.114797,1.6650894,60.238453,1.2461,1.0255581
Italy,2021-11-24,49.71,66.24,64.99,75.0,36.90476190476191,100.0,87.5,100.0,79.155716,73.70014,8.569766,1.7098194,58.653553,1.2445,1.0471236
Italy,2021-11-25,49.7,66.24,64.98,75.0,36.90476190476191,100.0,87.5,100.0,79.201744,73.73665,9.076389,1.7548269,57.14594,1.243,1.0782737
Italy,2021-11-26,49.69,66.23,64.98,75.0,36.90476190476191,100.0,87.5,100.0,79.25158,73.775154,9.6104145,1.8050085,55.563923,1.2367,1.083066
Italy,2021-11-27,49.68,66.22,64.97,75.0,36.90476190476191,100.0,87.5,100.0,79.30165,73.80819,10.056947,1.8595179,53.945602,1.231,1.0902545
Italy,2021-11-28,49.67,66.22,64.97,75.0,36.90476190476191,100.0,87.5,100.0,79.327515,73.82339,10.286897,1.9081038,52.569996,1.2335,1.1884972
Italy,2021-11-29,49.66,66.21,64.96,75.0,36.90476190476191,100.0,87.5,100.0,79.38455,73.85747,10.83395,1.9610133,51.16755,1.2291,1.1908934
Italy,2021-11-30,49.65,66.21,64.95,75.0,36.90476190476191,100.0,87.5,100.0,79.440216,73.892815,11.447764,2.0129774,49.82809,1.2252,1.1789126
Italy,2021-12-01,49.64,66.2,64.94,75.0,36.90476190476191,100.0,87.5,100.0,79.4947,73.92542,12.141496,2.0672123,48.505146,1.2227,1.1932895
Italy,2021-12-02,49.63,66.2,64.94,75.0,36.90476190476191,100.0,87.5,100.0,79.55118,73.96133,12.880406,2.1216671,47.239628,1.2242,1.2364205
Italy,2021-12-03,49.62,66.19,64.93,75.0,36.90476190476191,100.0,87.5,100.0,79.61005,73.99921,13.664759,2.1742053,46.09379,1.2142,1.2388166
Italy,2021-12-04,49.61,66.18,64.92,75.0,36.90476190476191,100.0,87.5,100.0,79.6648,74.032715,14.367508,2.225276,45.04575,1.2067,1.2939285
Italy,2021-12-05,49.6,66.18,64.92,75.0,36.90476190476191,100.0,87.5,100.0,79.703995,74.04974,14.806096,2.2856827,43.86163,1.1979,1.257986
Italy,2021-12-06,49.59,66.17,64.91,75.0,36.90476190476191,100.0,87.5,100.0,79.77913,74.08731,15.573918,2.339912,42.852684,1.1849,1.2484013
Italy,2021-12-07,49.58,66.17,64.9,75.0,36.90476190476191,100.0,87.5,100.0,79.851395,74.12234,16.379782,2.3984413,41.798115,1.1676,1.3130977
Italy,2021-12-08,49.57,66.17,64.9,75.0,36.90476190476191,100.0,87.5,100.0,79.89152,74.1359,16.798784,2.4594126,40.76341,1.1517,1.3370594
Italy,2021-12-09,49.56,66.16,64.89,75.0,36.90476190476191,100.0,87.5,100.0,79.95643,74.182945,17.62408,2.5628276,39.246086,1.1485,1.2963246
Italy,2021-12-10,49.54,66.15,64.88,75.0,36.90476190476191,100.0,87.5,100.0,80.017654,74.22436,18.492903,2.626824,38.259747,1.1935,1.3130977
Italy,2021-12-11,49.53,66.14,64.88,75.0,36.90476190476191,100.0,87.5,100.0,80.07171,74.258766,19.263378,2.703399,37.16762,1.2412,1.4185289
Italy,2021-12-12,49.53,66.14,64.87,75.0,36.90476190476191,100.0,87.5,100.0,80.10763,74.2761,19.755812,2.787503,36.06245,1.2736,1.4688483
Italy,2021-12-13,49.51,66.13,64.86,75.0,36.90476190476191,100.0,87.5,100.0,80.163216,74.31441,20.540329,2.881392,34.8864,1.283,1.5239601
Italy,2021-12-14,49.5,66.13,64.86,75.0,36.90476190476191,100.0,87.5,100.0,80.2187,74.35119,21.369478,2.9699996,33.805378,1.2817,1.5383371
Italy,2021-12-15,49.49,66.12,64.85,75.0,36.90476190476191,100.0,87.5,100.0,80.27123,74.388336,22.237133,3.057152,32.796738,1.2862,1.5886565
Italy,2021-12-16,49.48,66.11,64.84,75.0,36.90476190476191,100.0,87.5,100.0,80.34871,74.42861,23.110014,3.0677245,32.68191,1.3037,1.6916916
Italy,2021-12-17,49.46,66.1,64.83,75.0,36.90476190476191,100.0,87.5,100.0,80.41787,74.47223,23.97769,3.1606328,31.708313,1.3214,1.7971228
Italy,2021-12-18,49.45,66.1,64.82,75.0,36.90476190476191,100.0,87.5,100.0,80.506874,74.51144,24.764105,3.2441714,30.896856,1.3488,1.8019152
Italy,2021-12-19,49.45,66.09,64.82,75.0,36.90476190476191,100.0,87.5,100.0,80.57044,74.53216,25.268297,3.3233528,30.184635,1.3836,1.8666116
Italy,2021-12-20,49.43,66.09,64.81,75.0,36.90476190476191,100.0,87.5,100.0,80.64055,74.577705,26.069351,3.4013488,29.523727,1.4011,1.9408927
Italy,2021-12-21,49.42,66.08,64.8,75.0,36.90476190476191,100.0,87.5,100.0,80.709595,74.62304,26.89714,3.4791956,28.870287,1.4199,2.034343
Italy,2021-12-22,49.4,66.07,64.79,75.0,36.90476190476191,100.0,87.5,100.0,80.78038,74.6668,27.710382,3.5615573,28.21188,1.4589,2.1134164
Italy,2021-12-23,53.58,68.42,67.48,75.0,41.66666666666667,100.0,87.5,100.0,80.85217,74.7085,28.42671,3.6890433,27.164843,1.5121,2.1541512
Italy,2021-12-24,53.57,68.41,67.47,75.0,41.66666666666667,100.0,87.5,100.0,80.8777,74.72833,28.780424,3.7881262,26.464825,1.5649,2.2619786
Italy,2021-12-25,53.57,69.19,68.37,75.0,41.66666666666667,100.0,87.5,100.0,80.88044,74.73165,28.835863,3.9041662,25.701628,1.6122,2.312298
Italy,2021-12-26,53.57,69.19,68.37,75.0,41.66666666666667,100.0,87.5,100.0,80.90897,74.74422,29.102716,4.12455,24.524027,1.6636,2.3626175
Italy,2021-12-27,53.55,69.18,68.36,75.0,41.66666666666667,100.0,87.5,100.0,80.9933,74.815094,29.949495,4.3318505,23.445948,1.7575,2.3242788
Italy,2021-12-28,53.53,69.17,68.35,75.0,41.66666666666667,100.0,87.5,100.0,81.09424,74.87756,30.879358,4.5511074,22.331879,1.8676,2.3362596
Italy,2021-12-29,53.52,69.17,68.34,75.0,41.66666666666667,100.0,87.5,100.0,81.19679,74.9266,31.803196,4.8461843,21.028906,1.9461,2.4249177
Italy,2021-12-30,53.51,69.16,68.33,75.0,41.66666666666667,100.0,87.5,100.0,81.29067,74.97209,32.641792,5.241404,19.54757,1.9741,2.4297101
Italy,2021-12-31,53.51,69.16,68.33,75.0,41.66666666666667,100.0,87.5,100.0,81.32709,74.99259,33.056824,5.76347,17.920683,1.9414,2.4009562
Italy,2022-01-01,53.5,69.16,68.33,75.0,41.66666666666667,100.0,87.5,100.0,81.336105,74.99763,33.165546,6.445789,16.188175,1.8431,2.4345024
Italy,2022-01-02,53.5,69.15,68.32,75.0,41.66666666666667,100.0,87.5,100.0,81.40972,75.02918,33.62979,7.195017,14.794911,1.7452,2.355429
Italy,2022-01-03,53.48,69.14,68.31,75.0,41.66666666666667,100.0,87.5,100.0,81.52046,75.098694,34.502228,8.001714,13.352499,1.6953,2.4800296
Italy,2022-01-04,53.46,69.13,68.3,75.0,41.66666666666667,100.0,87.5,100.0,81.64991,75.16476,35.461983,8.830067,11.932237,1.6694,2.4752371
Italy,2022-01-05,53.44,69.12,68.29,75.0,41.66666666666667,100.0,87.5,100.0,81.771385,75.22181,36.402122,9.754142,10.666687,1.6283,2.6405725
Italy,2022-01-06,53.44,69.12,68.28,75.0,41.66666666666667,100.0,87.5,100.0,81.84958,75.25472,36.86276,10.762095,9.5803995,1.5609,2.8394542
Italy,2022-01-07,53.41,69.1,68.27,75.0,41.66666666666667,100.0,87.5,100.0,81.97824,75.34994,37.792538,12.095717,8.578754,1.4776,2.940093
Italy,2022-01-08,53.39,69.09,68.25,75.0,41.66666666666667,100.0,87.5,100.0,82.11934,75.4402,38.637062,13.116155,7.888718,1.4571,3.103032
Italy,2022-01-09,53.37,69.08,68.24,75.0,41.66666666666667,100.0,87.5,100.0,82.22698,75.503105,39.17345,13.820393,7.4477186,1.4342,3.277952
Italy,2022-01-10,53.35,69.07,68.23,75.0,41.66666666666667,100.0,87.5,100.0,82.34586,75.5956,40.08331,14.611701,7.0004683,1.381,3.33546
Italy,2022-01-11,53.32,69.05,68.21,75.0,41.66666666666667,100.0,87.5,100.0,82.48453,75.688156,41.068184,15.419363,6.5640745,1.3072,3.5439262
Italy,2022-01-12,53.3,69.04,68.2,75.0,41.66666666666667,100.0,87.5,100.0,82.61844,75.77552,42.04353,16.109207,6.239865,1.2413,3.627792
Italy,2022-01-13,53.28,69.03,68.18,75.0,41.66666666666667,100.0,87.5,100.0,82.74348,75.86386,43.017376,16.59634,6.0343843,1.1986,3.8242774
Italy,2022-01-14,53.26,69.02,68.17,75.0,41.66666666666667,100.0,87.5,100.0,82.87476,75.932304,44.00488,16.33928,6.1324544,1.1867,4.1070247
Italy,2022-01-15,53.24,69.01,68.16,75.0,41.66666666666667,100.0,87.5,100.0,83.0398,75.986374,44.961285,16.37872,6.11776,1.1626,4.4352994
Italy,2022-01-16,53.23,69.0,68.15,75.0,41.66666666666667,100.0,87.5,100.0,83.15037,76.03081,45.5351,16.559177,6.0469065,1.1409,4.7324233
Italy,2022-01-17,53.21,68.99,68.14,75.0,41.66666666666667,100.0,87.5,100.0,83.24909,76.11518,46.35685,16.620295,6.0246434,1.1123,4.9504743
Italy,2022-01-18,53.19,68.98,68.12,75.0,41.66666666666667,100.0,87.5,100.0,83.34885,76.2057,47.2244,16.532797,6.0571256,1.0867,5.094244
Italy,2022-01-19,53.16,68.96,68.11,75.0,41.66666666666667,100.0,87.5,100.0,83.441,76.294426,48.06808,16.393776,6.106937,1.0632,5.429707
Italy,2022-01-20,53.14,68.95,68.1,75.0,41.66666666666667,100.0,87.5,100.0,83.53203,76.37876,48.905083,16.285883,6.145099,1.0413,5.59025
Italy,2022-01-21,53.12,68.94,68.08,75.0,41.66666666666667,100.0,87.5,100.0,83.623436,76.44245,49.733738,16.478184,6.0697393,1.0201,5.755585
Italy,2022-01-22,52.53,68.61,67.7,75.0,36.90476190476191,100.0,87.5,100.0,83.741196,76.48657,50.521595,16.524654,6.053044,0.9997,5.7867355
Italy,2022-01-23,52.51,68.59,67.69,75.0,36.90476190476191,100.0,87.5,100.0,83.80954,76.54057,50.9837,16.527653,6.0519576,0.9806,5.8466396
Italy,2022-01-24,52.48,68.58,67.67,75.0,36.90476190476191,100.0,87.5,100.0,83.87756,76.62939,51.717503,16.482903,6.0681458,0.9582,5.7963204
Italy,2022-01-25,52.45,68.56,67.65,75.0,36.90476190476191,100.0,87.5,100.0,83.94644,76.72726,52.476143,16.542614,6.0457172,0.9344,5.9520707
Italy,2022-01-26,52.42,68.55,67.63,75.0,36.90476190476191,100.0,87.5,100.0,84.013115,76.82034,53.20739,16.587341,6.0290523,0.9028,6.0359364
Italy,2022-01-27,52.39,68.53,67.61,75.0,36.90476190476191,100.0,87.5,100.0,84.08038,76.897224,53.932896,16.55737,6.0402837,0.8735,6.14616
Italy,2022-01-28,52.36,68.52,67.6,75.0,36.90476190476191,100.0,87.5,100.0,84.14841,76.99038,54.66546,16.431417,6.0881896,0.8509,6.1557446
Italy,2022-01-29,52.33,68.5,67.57,75.0,36.90476190476191,100.0,87.5,100.0,84.2346,77.098625,55.35783,16.209578,6.174285,0.8306,6.1677256
Italy,2022-01-30,52.31,68.48,67.56,75.0,36.90476190476191,100.0,87.5,100.0,84.295815,77.17911,55.75402,15.973785,6.269011,0.8093,6.2731566
Italy,2022-01-31,52.27,68.46,67.54,75.0,36.90476190476191,100.0,87.5,100.0,84.35742,77.275764,56.352997,15.693188,6.3864474,0.7884,6.292326
Italy,2022-02-01,52.24,68.44,67.51,75.0,36.90476190476191,100.0,87.5,100.0,84.4138,77.381256,56.904163,15.415761,6.5015373,0.7658,6.2851377
Italy,2022-02-02,52.21,68.43,67.49,75.0,36.90476190476191,100.0,87.5,100.0,84.4643,77.48308,57.402542,15.001487,6.68517,0.7551,6.184499
Italy,2022-02-03,52.18,68.41,67.47,75.0,36.90476190476191,100.0,87.5,100.0,84.51194,77.579956,57.86327,14.563182,6.8903213,0.7487,6.1102176
Italy,2022-02-04,52.14,68.39,67.45,75.0,36.90476190476191,100.0,87.5,100.0,84.56073,77.69738,58.313835,14.141375,7.0987144,0.7429,6.1701217
Italy,2022-02-05,52.1,68.36,67.42,75.0,36.90476190476191,100.0,87.5,100.0,84.621185,77.83326,58.731068,13.733632,7.3130183,0.7385,6.301911
Italy,2022-02-06,52.07,68.35,67.4,75.0,36.90476190476191,100.0,87.5,100.0,84.65584,77.923485,58.926197,13.305641,7.5516577,0.7344,6.2971187
Italy,2022-02-07,52.03,68.33,67.38,75.0,36.90476190476191,100.0,87.5,100.0,84.690735,78.02964,59.261723,12.908194,7.7853355,0.7241,6.2827415
Italy,2022-02-08,52.0,68.31,67.36,75.0,36.90476190476191,100.0,87.5,100.0,84.72733,78.13882,59.574078,12.5322485,8.000969,0.7099,6.2276297
Italy,2022-02-09,51.97,68.29,67.34,75.0,36.90476190476191,100.0,87.5,100.0,84.76023,78.23449,59.853226,12.283509,8.154232,0.6963,6.198876
Italy,2022-02-10,51.94,68.27,67.32,75.0,36.90476190476191,100.0,87.5,100.0,84.79081,78.32993,60.127243,12.075299,8.289364,0.6888,6.172518
Italy,2022-02-11,47.5,65.0,63.57,75.0,32.142857142857146,100.0,87.5,100.0,84.82171,78.43153,60.39991,11.884007,8.419176,0.6858,5.9592595
Italy,2022-02-12,47.46,64.98,63.54,75.0,32.142857142857146,100.0,87.5,100.0,84.8565,78.549194,60.655315,11.736905,8.522808,0.6877,5.722039
Italy,2022-02-13,47.43,64.96,63.53,75.0,32.142857142857146,100.0,87.5,100.0,84.873436,78.61712,60.770947,11.638665,8.595457,0.6924,5.4680457
Italy,2022-02-14,47.4,64.95,63.51,75.0,32.142857142857146,100.0,87.5,100.0,84.89193,78.69343,60.965935,11.530587,8.679503,0.6968,5.3769917
Italy,2022-02-15,47.37,64.93,63.49,75.0,32.142857142857146,100.0,87.5,100.0,84.91356,78.7724,61.173153,11.460869,8.730372,0.6989,5.269164
Italy,2022-02-16,47.34,64.92,63.47,75.0,32.142857142857146,100.0,87.5,100.0,84.93144,78.84715,61.351284,11.358301,8.80747,0.7054,5.204468
Italy,2022-02-17,47.32,64.9,63.46,75.0,32.142857142857146,100.0,87.5,100.0,84.9473,78.91728,61.516014,11.262493,8.881643,0.7151,4.9504743
Italy,2022-02-18,47.29,64.89,63.44,75.0,32.142857142857146,100.0,87.5,100.0,84.96462,78.99337,61.70498,11.193017,8.936613,0.727,4.9384937
Italy,2022-02-19,47.26,64.87,63.42,75.0,32.142857142857146,100.0,87.5,100.0,84.98254,79.07932,61.873413,11.121478,8.9940815,0.7381,4.89057
Italy,2022-02-20,47.24,64.86,63.41,75.0,32.142857142857146,100.0,87.5,100.0,84.98975,79.13102,61.94122,11.060047,9.044186,0.7469,4.8498354
Italy,2022-02-21,47.21,64.84,63.39,75.0,32.142857142857146,100.0,87.5,100.0,85.00109,79.19304,62.091736,11.025749,9.073335,0.7523,4.730027
Italy,2022-02-22,47.19,64.83,63.38,75.0,32.142857142857146,100.0,87.5,100.0,85.01285,79.25393,62.232395,10.944535,9.138337,0.7541,4.5383344
Italy,2022-02-23,47.17,64.82,63.36,75.0,32.142857142857146,100.0,87.5,100.0,85.02391,79.30851,62.365788,10.892316,9.181522,0.7543,4.3801875
Italy,2022-02-24,47.15,64.81,63.35,75.0,32.142857142857146,100.0,87.5,100.0,85.03483,79.361786,62.497173,10.838834,9.226986,0.754,4.3178873
Italy,2022-02-25,47.13,64.8,63.34,75.0,32.142857142857146,100.0,87.5,100.0,85.04491,79.41872,62.64968,10.775893,9.281156,0.7576,4.1477594
Italy,2022-02-26,47.11,64.78,63.32,75.0,32.142857142857146,100.0,87.5,100.0,85.05508,79.4828,62.79964,10.70028,9.347924,0.7633,3.8578236
Italy,2022-02-27,47.09,64.78,63.31,75.0,32.142857142857146,100.0,87.5,100.0,85.05927,79.51992,62.859974,10.6050005,9.433999,0.7735,3.7571847
Italy,2022-02-28,46.57,64.48,62.97,75.0,32.142857142857146,100.0,87.5,100.0,85.06855,79.56638,62.997543,10.495092,9.536877,0.7856,3.7643733
Italy,2022-03-01,43.78,62.13,60.29,75.0,28.571428571428577,100.0,75.0,100.0,85.07912,79.60333,63.09269,10.366173,9.655247,0.7982,3.7787502
Italy,2022-03-02,43.78,62.13,60.28,75.0,28.571428571428577,100.0,75.0,100.0,85.08782,79.63903,63.18217,10.2155905,9.797889,0.8243,3.5654917
Italy,2022-03-03,43.77,62.12,60.28,75.0,28.571428571428577,100.0,75.0,100.0,85.09774,79.675835,63.279778,10.056029,9.954723,0.8599,3.4744375
Italy,2022-03-04,43.76,62.12,60.27,75.0,28.571428571428577,100.0,75.0,100.0,85.10632,79.71368,63.39036,9.910592,10.099025,0.9017,3.321083
Italy,2022-03-05,43.75,62.11,60.26,75.0,28.571428571428577,100.0,75.0,100.0,85.11504,79.752396,63.491917,9.797976,10.212129,0.9477,3.3618178
Italy,2022-03-06,43.74,62.11,60.26,75.0,28.571428571428577,100.0,75.0,100.0,85.117905,79.76787,63.522873,9.734138,10.276391,0.9922,3.2731597
Italy,2022-03-07,43.74,62.11,60.26,75.0,28.571428571428577,100.0,75.0,100.0,85.12444,79.79377,63.614872,9.7309675,10.279594,1.0349,3.1797094
Italy,2022-03-08,43.73,62.1,60.25,75.0,28.571428571428577,100.0,75.0,100.0,85.131256,79.81889,63.702126,9.746248,10.264459,1.0734,2.9952047
Italy,2022-03-09,43.72,62.1,60.25,75.0,28.571428571428577,100.0,75.0,100.0,85.13724,79.84138,63.78528,9.858104,10.155779,1.1055,2.8777926
Italy,2022-03-10,43.72,62.1,60.24,75.0,28.571428571428577,100.0,75.0,100.0,85.1441,79.86415,63.87827,10.052047,9.9693575,1.1347,2.7388153
Italy,2022-03-11,43.71,62.09,60.24,75.0,28.571428571428577,100.0,75.0,100.0,85.1512,79.88935,63.979713,10.291146,9.745992,1.1645,2.6214032
Italy,2022-03-12,43.71,62.09,60.24,75.0,28.571428571428577,100.0,75.0,100.0,85.15809,79.91432,64.078766,10.583274,9.48428,1.1924,2.4920104
Italy,2022-03-13,43.71,62.09,60.24,75.0,28.571428571428577,100.0,75.0,100.0,85.160416,79.92331,64.10809,10.901565,9.211537,1.2211,2.3961637
Italy,2022-03-14,43.7,62.09,60.23,75.0,28.571428571428577,100.0,75.0,100.0,85.16615,79.94036,64.190216,11.254999,8.924923,1.2484,2.3506367
Italy,2022-03-15,43.69,62.08,60.23,75.0,28.571428571428577,100.0,75.0,100.0,85.1721,79.9574,64.27383,11.585366,8.661478,1.2776,2.3482406
Italy,2022-03-16,43.69,62.08,60.23,75.0,28.571428571428577,100.0,75.0,100.0,85.17765,79.972786,64.3483,11.943932,8.400972,1.2884,2.338656
Italy,2022-03-17,43.69,62.08,60.22,75.0,28.571428571428577,100.0,75.0,100.0,85.18339,79.98854,64.42776,12.320096,8.146013,1.2818,2.2931287
Italy,2022-03-18,43.68,62.08,60.22,75.0,28.571428571428577,100.0,75.0,100.0,85.18896,80.005066,64.514305,12.737223,7.8829565,1.2603,2.2739594
Italy,2022-03-19,43.68,62.07,60.22,75.0,28.571428571428577,100.0,75.0,100.0,85.19448,80.01968,64.59583,13.168238,7.6302037,1.2292,2.2955248
Italy,2022-03-20,43.68,62.07,60.22,75.0,28.571428571428577,100.0,75.0,100.0,85.195984,80.02385,64.615814,13.619858,7.3810105,1.1962,2.180509
Italy,2022-03-21,43.67,62.07,60.22,75.0,28.571428571428577,100.0,75.0,100.0,85.20026,80.036125,64.68694,14.051873,7.155471,1.1684,2.197282
Italy,2022-03-22,43.67,62.07,60.21,75.0,28.571428571428577,100.0,75.0,100.0,85.20431,80.049904,64.75399,14.462394,6.9391627,1.1455,2.1733205
Italy,2022-03-23,43.67,62.07,60.21,75.0,28.571428571428577,100.0,75.0,100.0,85.20828,80.06161,64.813576,14.812204,6.766308,1.1261,2.2140553
Italy,2022-03-24,43.67,62.07,60.21,75.0,28.571428571428577,100.0,75.0,100.0,85.21267,80.07494,64.88255,15.101384,6.6289783,1.1066,2.252394
Italy,2022-03-25,43.66,62.06,60.21,75.0,28.571428571428577,100.0,75.0,100.0,85.216835,80.08805,64.95956,15.296832,6.539809,1.0868,2.3817868
Italy,2022-03-26,43.66,62.06,60.21,75.0,28.571428571428577,100.0,75.0,100.0,85.221504,80.10086,65.03183,15.391378,6.4976835,1.0717,2.3362596
Italy,2022-03-27,43.66,62.06,60.2,75.0,28.571428571428577,100.0,75.0,100.0,85.22285,80.10476,65.04837,15.403033,6.4926233,1.0591,2.415333
Italy,2022-03-28,43.65,62.06,60.2,75.0,28.571428571428577,100.0,75.0,100.0,85.22601,80.11466,65.11025,15.372243,6.505731,1.0463,2.3889754
Italy,2022-03-29,43.65,62.06,60.2,75.0,28.571428571428577,100.0,75.0,100.0,85.22933,80.12399,65.16801,15.342003,6.5188518,1.0324,2.3314674
Italy,2022-03-30,43.65,62.06,60.2,75.0,28.571428571428577,100.0,75.0,100.0,85.232605,80.13294,65.220856,15.288388,6.5417137,1.0122,2.283544
Italy,2022-03-31,43.65,62.06,60.2,75.0,28.571428571428577,100.0,75.0,100.0,85.23594,80.1424,65.27946,15.235083,6.5642753,1.0009,2.3242788
Italy,2022-04-01,36.46,54.88,55.59,50.0,20.23809523809524,100.0,75.0,100.0,85.238304,80.14936,65.32369,15.146287,6.6027546,0.9957,2.2691672
Italy,2022-04-02,36.46,54.88,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.241005,80.15636,65.364174,15.105008,6.6206903,0.9898,2.2883365
Italy,2022-04-03,36.46,54.88,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.2417,80.15795,65.371895,15.077072,6.6329117,0.9841,2.3146942
Italy,2022-04-04,36.46,54.88,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.24353,80.16383,65.40991,14.460786,7.004254,0.9794,2.4009562
Italy,2022-04-05,36.46,54.88,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.24569,80.16982,65.45052,13.89004,7.345902,0.9691,2.472841
Italy,2022-04-06,36.46,54.88,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.24797,80.176346,65.489075,13.297433,7.7027106,0.9552,2.5135758
Italy,2022-04-07,36.45,54.88,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.25027,80.18267,65.53008,12.69768,8.062179,0.9461,2.4632564
Italy,2022-04-08,36.45,54.88,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.25284,80.19009,65.57695,12.153913,8.392014,0.9432,2.441691
Italy,2022-04-09,36.45,54.87,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.25543,80.196815,65.61851,11.571978,8.745568,0.9474,2.4177294
Italy,2022-04-10,36.45,54.87,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.25612,80.19812,65.62641,10.971181,9.115357,0.9562,2.3769944
Italy,2022-04-11,36.45,54.87,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.258286,80.204094,65.66636,11.577675,8.748261,0.9636,2.309902
Italy,2022-04-12,36.45,54.87,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.26038,80.20938,65.705666,12.165144,8.399313,0.96,2.2859402
Italy,2022-04-13,36.45,54.87,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.262726,80.21495,65.74692,12.774293,8.035331,0.9269,2.226036
Italy,2022-04-14,36.45,54.87,55.58,50.0,20.23809523809524,100.0,75.0,100.0,85.26523,80.22031,65.79994,13.369711,7.677746,0.9211,2.2404132
Italy,2022-04-15,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.26719,80.225075,65.847855,13.963753,7.32574,0.9237,2.238017
Italy,2022-04-16,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.26854,80.22832,65.87526,14.5589285,6.9663568,0.9299,2.2116592
Italy,2022-04-17,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.2686,80.22841,65.87596,15.188393,6.5840306,0.9333,2.2619786
Italy,2022-04-18,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.268684,80.228645,65.87887,15.260302,6.55371,0.9376,2.2499979
Italy,2022-04-19,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.27084,80.23404,65.94275,15.642171,6.41303,0.9626,2.1637359
Italy,2022-04-20,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.27298,80.23949,66.01217,15.495003,6.4809585,1.0297,2.063097
Italy,2022-04-21,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.27503,80.243866,66.08301,15.570996,6.4489937,1.0519,2.1829052
Italy,2022-04-22,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.27718,80.24828,66.1593,15.658944,6.4125743,1.0502,2.22364
Italy,2022-04-23,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.27918,80.25214,66.217804,15.830732,6.342964,1.029,2.3889754
Italy,2022-04-24,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.279564,80.252815,66.2284,16.03208,6.2634325,0.9966,2.412937
Italy,2022-04-25,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.27968,80.25308,66.23383,16.166716,6.2116084,0.9611,2.39856
Italy,2022-04-26,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.28167,80.25722,66.31317,16.014647,6.2622666,0.9385,2.4321063
Italy,2022-04-27,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.28357,80.260765,66.39255,16.453306,6.083697,0.9525,2.4776332
Italy,2022-04-28,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.28519,80.264336,66.46742,16.61743,6.0215545,0.9487,2.4321063
Italy,2022-04-29,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.287254,80.26755,66.54427,16.778345,5.9617567,0.9303,2.3482406
Italy,2022-04-30,36.44,54.87,55.57,50.0,20.23809523809524,100.0,75.0,100.0,85.289246,80.27027,66.60177,16.825548,5.944391,0.9087,2.1829052
Italy,2022-05-01,22.53,47.04,46.62,50.0,13.095238095238097,100.0,75.0,100.0,85.28936,80.27041,66.60563,16.764746,5.9669495,0.8912,2.151755
