country,date,cumulative_cases,daily_cases_raw_clipped,daily_cases_7d,negative_correction_removed,population,daily_cases_7d_per_million
South Korea,2020-05-02,10793.0,13.0,6.428571428571429,-0.0,51782515.0,0.12414560066407414
South Korea,2020-05-03,10801.0,8.0,6.428571428571429,-0.0,51782515.0,0.12414560066407414
South Korea,2020-05-04,10804.0,3.0,6.857142857142857,-0.0,51782515.0,0.13242197404167905
South Korea,2020-05-05,10806.0,2.0,8.571428571428571,-0.0,51782515.0,0.16552746755209882
South Korea,2020-05-06,10810.0,4.0,11.571428571428571,-0.0,51782515.0,0.22346208119533342
South Korea,2020-05-07,10822.0,12.0,15.428571428571429,-0.0,51782515.0,0.2979494415937779
South Korea,2020-05-08,10840.0,18.0,18.857142857142858,-0.0,51782515.0,0.36416042861461745
South Korea,2020-05-09,10874.0,34.0,22.285714285714285,-0.0,51782515.0,0.430371415635457
South Korea,2020-05-10,10909.0,35.0,25.857142857142858,-0.0,51782515.0,0.4993411937821648
South Korea,2020-05-11,10936.0,27.0,28.0,-0.0,51782515.0,0.5407230606701896
South Korea,2020-05-12,10962.0,26.0,28.142857142857142,-0.0,51782515.0,0.5434818517960579
South Korea,2020-05-13,10991.0,29.0,25.142857142857142,-0.0,51782515.0,0.48554723815282325
South Korea,2020-05-14,11018.0,27.0,22.285714285714285,-0.0,51782515.0,0.430371415635457
South Korea,2020-05-15,11037.0,19.0,20.285714285714285,-0.0,51782515.0,0.39174833987330054
South Korea,2020-05-16,11050.0,13.0,21.142857142857142,-0.0,51782515.0,0.40830108662851045
South Korea,2020-05-17,11065.0,15.0,18.714285714285715,-0.0,51782515.0,0.36140163748874915
South Korea,2020-05-18,11078.0,13.0,17.714285714285715,-0.0,51782515.0,0.34209009960767095
South Korea,2020-05-19,11110.0,32.0,18.285714285714285,-0.0,51782515.0,0.3531252641111442
South Korea,2020-05-20,11122.0,12.0,20.0,-0.0,51782515.0,0.386230757621564
South Korea,2020-05-21,11142.0,20.0,20.142857142857142,-0.0,51782515.0,0.38898954874743225
South Korea,2020-05-22,11165.0,23.0,21.0,-0.0,51782515.0,0.40554229550264215
South Korea,2020-05-23,11190.0,25.0,22.142857142857142,-0.0,51782515.0,0.42761262450958865
South Korea,2020-05-24,11206.0,16.0,31.714285714285715,-0.0,51782515.0,0.6124516299427657
South Korea,2020-05-25,11225.0,19.0,37.142857142857146,-0.0,51782515.0,0.7172856927257617
South Korea,2020-05-26,11265.0,40.0,39.42857142857143,-0.0,51782515.0,0.7614263507396547
South Korea,2020-05-27,11344.0,79.0,39.714285714285715,-0.0,51782515.0,0.7669439329913913
South Korea,2020-05-28,11402.0,58.0,42.42857142857143,-0.0,51782515.0,0.8193609643828893
South Korea,2020-05-29,11441.0,39.0,45.142857142857146,-0.0,51782515.0,0.8717779957743872
South Korea,2020-05-30,11468.0,27.0,46.42857142857143,-0.0,51782515.0,0.896607115907202
South Korea,2020-05-31,11503.0,35.0,40.714285714285715,-0.0,51782515.0,0.7862554708724695
South Korea,2020-06-01,11541.0,38.0,38.0,-0.0,51782515.0,0.7338384394809715
South Korea,2020-06-02,11590.0,49.0,39.714285714285715,-0.0,51782515.0,0.7669439329913913
South Korea,2020-06-03,11629.0,39.0,44.0,-0.0,51782515.0,0.8497076667674407
South Korea,2020-06-04,11668.0,39.0,44.42857142857143,-0.0,51782515.0,0.8579840401450457
South Korea,2020-06-05,11719.0,51.0,44.42857142857143,-0.0,51782515.0,0.8579840401450457
South Korea,2020-06-06,11776.0,57.0,44.57142857142857,-0.0,51782515.0,0.860742831270914
South Korea,2020-06-07,11814.0,38.0,45.42857142857143,-0.0,51782515.0,0.8772955780261239
South Korea,2020-06-08,11852.0,38.0,47.857142857142854,-0.0,51782515.0,0.9241950271658851
South Korea,2020-06-09,11902.0,50.0,47.42857142857143,-0.0,51782515.0,0.9159186537882803
South Korea,2020-06-10,11947.0,45.0,44.142857142857146,-0.0,51782515.0,0.8524664578933091
South Korea,2020-06-11,12003.0,56.0,43.857142857142854,-0.0,51782515.0,0.8469488756415723
South Korea,2020-06-12,12051.0,48.0,43.285714285714285,-0.0,51782515.0,0.8359137111380991
South Korea,2020-06-13,12085.0,34.0,42.285714285714285,-0.0,51782515.0,0.8166021732570209
South Korea,2020-06-14,12121.0,36.0,44.285714285714285,-0.0,51782515.0,0.8552252490191773
South Korea,2020-06-15,12155.0,34.0,43.285714285714285,-0.0,51782515.0,0.8359137111380991
South Korea,2020-06-16,12198.0,43.0,46.0,-0.0,51782515.0,0.8883307425295971
South Korea,2020-06-17,12257.0,59.0,48.0,-0.0,51782515.0,0.9269538182917535
South Korea,2020-06-18,12306.0,49.0,45.285714285714285,-0.0,51782515.0,0.8745367869002555
South Korea,2020-06-19,12373.0,67.0,47.0,-0.0,51782515.0,0.9076422804106753
South Korea,2020-06-20,12421.0,48.0,48.142857142857146,-0.0,51782515.0,0.9297126094176218
South Korea,2020-06-21,12438.0,17.0,43.714285714285715,-0.0,51782515.0,0.8441900845157041
South Korea,2020-06-22,12484.0,46.0,42.285714285714285,-0.0,51782515.0,0.8166021732570209
South Korea,2020-06-23,12535.0,51.0,40.0,-0.0,51782515.0,0.772461515243128
South Korea,2020-06-24,12563.0,28.0,42.0,-0.0,51782515.0,0.8110845910052843
South Korea,2020-06-25,12602.0,39.0,45.57142857142857,-0.0,51782515.0,0.8800543691519921
South Korea,2020-06-26,12653.0,51.0,45.142857142857146,-0.0,51782515.0,0.8717779957743872
South Korea,2020-06-27,12715.0,62.0,45.0,-0.0,51782515.0,0.8690192046485189
South Korea,2020-06-28,12757.0,42.0,48.714285714285715,-0.0,51782515.0,0.9407477739210951
South Korea,2020-06-29,12800.0,43.0,52.142857142857146,-0.0,51782515.0,1.0069587609419346
South Korea,2020-06-30,12850.0,50.0,53.857142857142854,-0.0,51782515.0,1.0400642544523542
South Korea,2020-07-01,12904.0,54.0,53.714285714285715,-0.0,51782515.0,1.0373054633264862
South Korea,2020-07-02,12967.0,63.0,54.285714285714285,-0.0,51782515.0,1.0483406278299594
South Korea,2020-07-03,13030.0,63.0,54.42857142857143,-0.0,51782515.0,1.0510994189558278
South Korea,2020-07-04,13091.0,61.0,56.285714285714285,-0.0,51782515.0,1.0869637035921158
South Korea,2020-07-05,13137.0,46.0,55.57142857142857,-0.0,51782515.0,1.073169747962774
South Korea,2020-07-06,13181.0,44.0,53.0,-0.0,51782515.0,1.0235115076971444
South Korea,2020-07-07,13244.0,63.0,49.0,-0.0,51782515.0,0.9462653561728317
South Korea,2020-07-08,13293.0,49.0,46.57142857142857,-0.0,51782515.0,0.8993659070330703
South Korea,2020-07-09,13338.0,45.0,48.857142857142854,-0.0,51782515.0,0.9435065650469634
South Korea,2020-07-10,13373.0,35.0,47.285714285714285,-0.0,51782515.0,0.9131598626624119
South Korea,2020-07-11,13417.0,44.0,43.857142857142854,-0.0,51782515.0,0.8469488756415723
South Korea,2020-07-12,13479.0,62.0,45.57142857142857,-0.0,51782515.0,0.8800543691519921
South Korea,2020-07-13,13512.0,33.0,47.714285714285715,-0.0,51782515.0,0.9214362360400169
South Korea,2020-07-14,13551.0,39.0,48.285714285714285,-0.0,51782515.0,0.9324714005434901
South Korea,2020-07-15,13612.0,61.0,46.857142857142854,-0.0,51782515.0,0.9048834892848069
South Korea,2020-07-16,13672.0,60.0,41.714285714285715,-0.0,51782515.0,0.8055670087535477
South Korea,2020-07-17,13711.0,39.0,43.42857142857143,-0.0,51782515.0,0.8386725022639674
South Korea,2020-07-18,13745.0,34.0,46.857142857142854,-0.0,51782515.0,0.9048834892848069
South Korea,2020-07-19,13771.0,26.0,46.57142857142857,-0.0,51782515.0,0.8993659070330703
South Korea,2020-07-20,13816.0,45.0,43.857142857142854,-0.0,51782515.0,0.8469488756415723
South Korea,2020-07-21,13879.0,63.0,54.42857142857143,-0.0,51782515.0,1.0510994189558278
South Korea,2020-07-22,13938.0,59.0,57.857142857142854,-0.0,51782515.0,1.1173104059766672
South Korea,2020-07-23,13979.0,41.0,57.714285714285715,-0.0,51782515.0,1.1145516148507988
South Korea,2020-07-24,14092.0,113.0,55.285714285714285,-0.0,51782515.0,1.0676521657110376
South Korea,2020-07-25,14150.0,58.0,53.142857142857146,-0.0,51782515.0,1.0262702988230128
South Korea,2020-07-26,14175.0,25.0,47.285714285714285,-0.0,51782515.0,0.9131598626624119
South Korea,2020-07-27,14203.0,28.0,46.57142857142857,-0.0,51782515.0,0.8993659070330703
South Korea,2020-07-28,14251.0,48.0,34.857142857142854,-0.0,51782515.0,0.6731450347118686
South Korea,2020-07-29,14269.0,18.0,30.857142857142858,-0.0,51782515.0,0.5958988831875558
South Korea,2020-07-30,14305.0,36.0,30.571428571428573,-0.0,51782515.0,0.5903813009358192
South Korea,2020-07-31,14336.0,31.0,31.428571428571427,-0.0,51782515.0,0.6069340476910291
South Korea,2020-08-01,14366.0,30.0,29.285714285714285,-0.0,51782515.0,0.5655521808030044
South Korea,2020-08-02,14389.0,23.0,32.857142857142854,-0.0,51782515.0,0.6345219589497121
South Korea,2020-08-03,14423.0,34.0,30.571428571428573,-0.0,51782515.0,0.5903813009358192
South Korea,2020-08-04,14456.0,33.0,32.285714285714285,-0.0,51782515.0,0.623486794446239
South Korea,2020-08-05,14499.0,43.0,33.142857142857146,-0.0,51782515.0,0.6400395412014489
South Korea,2020-08-06,14519.0,20.0,33.857142857142854,-0.0,51782515.0,0.6538334968307904
South Korea,2020-08-07,14562.0,43.0,33.857142857142854,-0.0,51782515.0,0.6538334968307904
South Korea,2020-08-08,14598.0,36.0,36.857142857142854,-0.0,51782515.0,0.711768110474025
South Korea,2020-08-09,14626.0,28.0,38.714285714285715,-0.0,51782515.0,0.7476323951103132
South Korea,2020-08-10,14660.0,34.0,50.57142857142857,-0.0,51782515.0,0.9766120585573831
South Korea,2020-08-11,14714.0,54.0,68.14285714285714,-0.0,51782515.0,1.3159433670391858
South Korea,2020-08-12,14770.0,56.0,102.85714285714286,-0.0,51782515.0,1.9863296106251862
South Korea,2020-08-13,14873.0,103.0,127.0,-0.0,51782515.0,2.452565310896931
South Korea,2020-08-14,15039.0,166.0,157.28571428571428,-0.0,51782515.0,3.0374290295810136
South Korea,2020-08-15,15318.0,279.0,192.0,-0.0,51782515.0,3.707815273167014
South Korea,2020-08-16,15515.0,197.0,225.14285714285714,-0.0,51782515.0,4.347854814368463
South Korea,2020-08-17,15761.0,246.0,256.7142857142857,-0.0,51782515.0,4.957547653185361
South Korea,2020-08-18,16058.0,297.0,280.42857142857144,-0.0,51782515.0,5.415506980079501
South Korea,2020-08-19,16346.0,288.0,297.2857142857143,-0.0,51782515.0,5.741044332931962
South Korea,2020-08-20,16670.0,324.0,307.14285714285717,-0.0,51782515.0,5.931400920616876
South Korea,2020-08-21,17002.0,332.0,312.0,-0.0,51782515.0,6.0251998188963976
South Korea,2020-08-22,17399.0,397.0,315.2857142857143,-0.0,51782515.0,6.088652014791369
South Korea,2020-08-23,17665.0,266.0,337.14285714285717,-0.0,51782515.0,6.510747057049222
South Korea,2020-08-24,17945.0,280.0,343.85714285714283,-0.0,51782515.0,6.640410239965031
South Korea,2020-08-25,18265.0,320.0,342.57142857142856,-0.0,51782515.0,6.615581119832216
South Korea,2020-08-26,18706.0,441.0,328.57142857142856,-0.0,51782515.0,6.3452195894971215
South Korea,2020-08-27,19077.0,371.0,326.0,-0.0,51782515.0,6.295561349231492
South Korea,2020-08-28,19400.0,323.0,319.57142857142856,-0.0,51782515.0,6.1714157485674175
South Korea,2020-08-29,19699.0,299.0,312.0,-0.0,51782515.0,6.0251998188963976
South Korea,2020-08-30,19947.0,248.0,276.85714285714283,-0.0,51782515.0,5.346537201932792
South Korea,2020-08-31,20182.0,235.0,252.14285714285714,-0.0,51782515.0,4.8692663371575735
South Korea,2020-09-01,20449.0,267.0,230.0,-0.0,51782515.0,4.441653712647986
South Korea,2020-09-02,20644.0,195.0,211.14285714285714,-0.0,51782515.0,4.077493284033368
South Korea,2020-09-03,20842.0,198.0,192.71428571428572,-0.0,51782515.0,3.721609228796356
South Korea,2020-09-04,21010.0,168.0,178.57142857142858,-0.0,51782515.0,3.448488907335393
South Korea,2020-09-05,21177.0,167.0,162.71428571428572,-0.0,51782515.0,3.1422630923640096
South Korea,2020-09-06,21296.0,119.0,157.0,-0.0,51782515.0,3.031911447329277
South Korea,2020-09-07,21432.0,136.0,153.85714285714286,-0.0,51782515.0,2.9712180425601744
South Korea,2020-09-08,21588.0,156.0,149.28571428571428,-0.0,51782515.0,2.882936726532388
South Korea,2020-09-09,21743.0,155.0,142.71428571428572,-0.0,51782515.0,2.7560323347424456
South Korea,2020-09-10,21919.0,176.0,141.28571428571428,-0.0,51782515.0,2.7284444234837624
South Korea,2020-09-11,22055.0,136.0,137.0,-0.0,51782515.0,2.645680689707713
South Korea,2020-09-12,22176.0,121.0,130.85714285714286,-0.0,51782515.0,2.5270526712953756
South Korea,2020-09-13,22285.0,109.0,130.57142857142858,-0.0,51782515.0,2.521535089043639
South Korea,2020-09-14,22391.0,106.0,123.42857142857143,-0.0,51782515.0,2.383595532750223
South Korea,2020-09-15,22504.0,113.0,119.71428571428571,-0.0,51782515.0,2.3118669634776468
South Korea,2020-09-16,22657.0,153.0,114.14285714285714,-0.0,51782515.0,2.204274109568783
South Korea,2020-09-17,22783.0,126.0,108.57142857142857,-0.0,51782515.0,2.096681255659919
South Korea,2020-09-18,22893.0,110.0,102.14285714285714,-0.0,51782515.0,1.9725356549958444
South Korea,2020-09-19,22975.0,82.0,101.71428571428571,-0.0,51782515.0,1.9642592816182396
South Korea,2020-09-20,23045.0,70.0,97.71428571428571,-0.0,51782515.0,1.8870131300939268
South Korea,2020-09-21,23106.0,61.0,96.0,-0.0,51782515.0,1.853907636583507
South Korea,2020-09-22,23216.0,110.0,89.0,-0.0,51782515.0,1.7187268714159596
South Korea,2020-09-23,23341.0,125.0,90.85714285714286,-0.0,51782515.0,1.7545911560522478
South Korea,2020-09-24,23455.0,114.0,88.0,-0.0,51782515.0,1.6994153335348814
South Korea,2020-09-25,23516.0,61.0,84.71428571428571,-0.0,51782515.0,1.63596313763991
South Korea,2020-09-26,23611.0,95.0,85.14285714285714,-0.0,51782515.0,1.6442395110175152
South Korea,2020-09-27,23661.0,50.0,78.28571428571429,-0.0,51782515.0,1.5118175369758362
South Korea,2020-09-28,23699.0,38.0,71.0,-0.0,51782515.0,1.371119189556552
South Korea,2020-09-29,23812.0,113.0,73.0,-0.0,51782515.0,1.4097422653187084
South Korea,2020-09-30,23889.0,77.0,68.57142857142857,-0.0,51782515.0,1.3242197404167906
South Korea,2020-10-01,23952.0,63.0,71.85714285714286,-0.0,51782515.0,1.387671936311762
South Korea,2020-10-02,24027.0,75.0,77.14285714285714,-0.0,51782515.0,1.4897472079688894
South Korea,2020-10-03,24091.0,64.0,77.28571428571429,-0.0,51782515.0,1.492505999094758
South Korea,2020-10-04,24164.0,73.0,76.14285714285714,-0.0,51782515.0,1.4704356700878112
South Korea,2020-10-05,24239.0,75.0,74.85714285714286,-0.0,51782515.0,1.4456065499549966
South Korea,2020-10-06,24353.0,114.0,74.42857142857143,-0.0,51782515.0,1.4373301765773916
South Korea,2020-10-07,24422.0,69.0,73.57142857142857,-0.0,51782515.0,1.4207774298221816
South Korea,2020-10-08,24476.0,54.0,77.0,-0.0,51782515.0,1.4869884168430212
South Korea,2020-10-09,24548.0,72.0,80.85714285714286,-0.0,51782515.0,1.5614757772414658
South Korea,2020-10-10,24606.0,58.0,76.57142857142857,-0.0,51782515.0,1.4787120434654164
South Korea,2020-10-11,24703.0,97.0,80.85714285714286,-0.0,51782515.0,1.5614757772414658
South Korea,2020-10-12,24805.0,102.0,79.85714285714286,-0.0,51782515.0,1.5421642393603876
South Korea,2020-10-13,24889.0,84.0,80.0,-0.0,51782515.0,1.544923030486256
South Korea,2020-10-14,24988.0,99.0,84.71428571428571,-0.0,51782515.0,1.63596313763991
South Korea,2020-10-15,25035.0,47.0,81.71428571428571,-0.0,51782515.0,1.5780285239966756
South Korea,2020-10-16,25108.0,73.0,75.42857142857143,-0.0,51782515.0,1.4566417144584698
South Korea,2020-10-17,25199.0,91.0,76.42857142857143,-0.0,51782515.0,1.475953252339548
South Korea,2020-10-18,25275.0,76.0,79.28571428571429,-0.0,51782515.0,1.5311290748569142
South Korea,2020-10-19,25333.0,58.0,94.71428571428571,-0.0,51782515.0,1.829078516450692
South Korea,2020-10-20,25424.0,91.0,95.28571428571429,-0.0,51782515.0,1.8401136809541656
South Korea,2020-10-21,25543.0,119.0,91.0,-0.0,51782515.0,1.7573499471781162
South Korea,2020-10-22,25698.0,155.0,97.14285714285714,-0.0,51782515.0,1.8759779655904534
South Korea,2020-10-23,25775.0,77.0,101.42857142857143,-0.0,51782515.0,1.9587416993665028
South Korea,2020-10-24,25836.0,61.0,103.14285714285714,-0.0,51782515.0,1.9918471928769224
South Korea,2020-10-25,25955.0,119.0,104.0,-0.0,51782515.0,2.008399939632133
South Korea,2020-10-26,26043.0,88.0,98.14285714285714,-0.0,51782515.0,1.8952895034715316
South Korea,2020-10-27,26146.0,103.0,105.14285714285714,-0.0,51782515.0,2.030470268639079
South Korea,2020-10-28,26271.0,125.0,114.14285714285714,-0.0,51782515.0,2.204274109568783
South Korea,2020-10-29,26385.0,114.0,111.0,-0.0,51782515.0,2.14358070479968
South Korea,2020-10-30,26511.0,126.0,109.14285714285714,-0.0,51782515.0,2.107716420163392
South Korea,2020-10-31,26635.0,124.0,111.28571428571429,-0.0,51782515.0,2.149098287051417
South Korea,2020-11-01,26732.0,97.0,111.28571428571429,-0.0,51782515.0,2.149098287051417
South Korea,2020-11-02,26807.0,75.0,115.71428571428571,-0.0,51782515.0,2.2346208119533344
South Korea,2020-11-03,26925.0,118.0,110.42857142857143,-0.0,51782515.0,2.132545540296207
South Korea,2020-11-04,27050.0,125.0,113.14285714285714,-0.0,51782515.0,2.1849625716877044
South Korea,2020-11-05,27195.0,145.0,117.28571428571429,-0.0,51782515.0,2.2649675143378856
South Korea,2020-11-06,27284.0,89.0,120.85714285714286,-0.0,51782515.0,2.333937292484594
South Korea,2020-11-07,27427.0,143.0,124.85714285714286,-0.0,51782515.0,2.4111834440089064
South Korea,2020-11-08,27553.0,126.0,127.42857142857143,-0.0,51782515.0,2.4608416842745364
South Korea,2020-11-09,27653.0,100.0,134.0,-0.0,51782515.0,2.5877460760644784
South Korea,2020-11-10,27799.0,146.0,150.57142857142858,-0.0,51782515.0,2.907765846665203
South Korea,2020-11-11,27942.0,143.0,159.85714285714286,-0.0,51782515.0,3.087087269846643
South Korea,2020-11-12,28133.0,191.0,173.71428571428572,-0.0,51782515.0,3.3546900090558696
South Korea,2020-11-13,28338.0,205.0,192.14285714285714,-0.0,51782515.0,3.7105740642928824
South Korea,2020-11-14,28546.0,208.0,216.0,-0.0,51782515.0,4.17129218231289
South Korea,2020-11-15,28769.0,223.0,244.57142857142858,-0.0,51782515.0,4.723050407486554
South Korea,2020-11-16,28998.0,229.0,269.14285714285717,-0.0,51782515.0,5.197562481135904
South Korea,2020-11-17,29311.0,313.0,295.0,-0.0,51782515.0,5.696903674918069
South Korea,2020-11-18,29654.0,343.0,312.42857142857144,-0.0,51782515.0,6.033476192274003
South Korea,2020-11-19,30017.0,363.0,319.2857142857143,-0.0,51782515.0,6.1658981663156816
South Korea,2020-11-20,30403.0,386.0,336.42857142857144,-0.0,51782515.0,6.49695310141988
South Korea,2020-11-21,30733.0,330.0,346.2857142857143,-0.0,51782515.0,6.687309689104793
South Korea,2020-11-22,31004.0,271.0,380.57142857142856,-0.0,51782515.0,7.349419559313189
South Korea,2020-11-23,31353.0,349.0,410.0,-0.0,51782515.0,7.917730531242061
South Korea,2020-11-24,31735.0,382.0,424.57142857142856,-0.0,51782515.0,8.199127226080629
South Korea,2020-11-25,32318.0,583.0,441.57142857142856,-0.0,51782515.0,8.527423370058958
South Korea,2020-11-26,32887.0,569.0,456.7142857142857,-0.0,51782515.0,8.819855229401
South Korea,2020-11-27,33375.0,488.0,471.2857142857143,-0.0,51782515.0,9.101251924239568
South Korea,2020-11-28,33824.0,449.0,489.7142857142857,-0.0,51782515.0,9.45713597947658
South Korea,2020-11-29,34201.0,377.0,483.57142857142856,-0.0,51782515.0,9.338507961064243
South Korea,2020-11-30,34652.0,451.0,492.14285714285717,-0.0,51782515.0,9.504035428616342
South Korea,2020-12-01,35163.0,511.0,505.7142857142857,-0.0,51782515.0,9.766120585573832
South Korea,2020-12-02,35703.0,540.0,531.7142857142857,-0.0,51782515.0,10.268220570481864
South Korea,2020-12-03,36332.0,629.0,565.7142857142857,-0.0,51782515.0,10.924812858438523
South Korea,2020-12-04,36915.0,583.0,586.1428571428571,-0.0,51782515.0,11.319319989437693
South Korea,2020-12-05,37546.0,631.0,609.8571428571429,-0.0,51782515.0,11.777279316331832
South Korea,2020-12-06,38161.0,615.0,627.8571428571429,-0.0,51782515.0,12.12488699819124
South Korea,2020-12-07,38755.0,594.0,636.2857142857143,-0.0,51782515.0,12.28765567461747
South Korea,2020-12-08,39432.0,677.0,688.7142857142857,-0.0,51782515.0,13.30013201781114
South Korea,2020-12-09,40098.0,666.0,745.7142857142857,-0.0,51782515.0,14.400889677032598
South Korea,2020-12-10,40786.0,688.0,760.4285714285714,-0.0,51782515.0,14.685045162997035
South Korea,2020-12-11,41736.0,950.0,801.2857142857143,-0.0,51782515.0,15.474059424995376
South Korea,2020-12-12,42766.0,1030.0,858.5714285714286,-0.0,51782515.0,16.580334666468566
South Korea,2020-12-13,43484.0,718.0,907.8571428571429,-0.0,51782515.0,17.532117604893138
South Korea,2020-12-14,44364.0,880.0,961.2857142857143,-0.0,51782515.0,18.563905485967886
South Korea,2020-12-15,45442.0,1078.0,976.2857142857143,-0.0,51782515.0,18.85357855418406
South Korea,2020-12-16,46453.0,1011.0,985.5714285714286,-0.0,51782515.0,19.0328999773655
South Korea,2020-12-17,47515.0,1062.0,1015.2857142857143,-0.0,51782515.0,19.606728531546107
South Korea,2020-12-18,48570.0,1055.0,1013.7142857142857,-0.0,51782515.0,19.576381829161555
South Korea,2020-12-19,49665.0,1095.0,1015.4285714285714,-0.0,51782515.0,19.609487322671978
South Korea,2020-12-20,50591.0,926.0,1011.4285714285714,-0.0,51782515.0,19.532241171147664
South Korea,2020-12-21,51460.0,869.0,1036.4285714285713,-0.0,51782515.0,20.015029618174616
South Korea,2020-12-22,52550.0,1090.0,1047.4285714285713,-0.0,51782515.0,20.227456534866477
South Korea,2020-12-23,53533.0,983.0,1029.5714285714287,-0.0,51782515.0,19.882607644132943
South Korea,2020-12-24,54770.0,1237.0,1012.7142857142857,-0.0,51782515.0,19.557070291280475
South Korea,2020-12-25,55902.0,1132.0,1037.857142857143,-0.0,51782515.0,20.0426175294333
South Korea,2020-12-26,56872.0,970.0,1031.857142857143,-0.0,51782515.0,19.92674830214683
South Korea,2020-12-27,57680.0,808.0,1029.5714285714287,-0.0,51782515.0,19.882607644132943
South Korea,2020-12-28,58725.0,1045.0,999.8571428571429,-0.0,51782515.0,19.30877908995233
South Korea,2020-12-29,59773.0,1048.0,955.8571428571429,-0.0,51782515.0,18.459071423184888
South Korea,2020-12-30,60740.0,967.0,910.2857142857143,-0.0,51782515.0,17.5790170540329
South Korea,2020-12-31,61769.0,1029.0,940.5714285714286,-0.0,51782515.0,18.16388077271698
South Korea,2021-01-01,62593.0,824.0,893.4285714285714,-0.0,51782515.0,17.253479701180435
South Korea,2021-01-02,63244.0,651.0,863.5714285714286,-0.0,51782515.0,16.676892355873957
South Korea,2021-01-03,64264.0,1020.0,849.4285714285714,-0.0,51782515.0,16.403772034412995
South Korea,2021-01-04,64979.0,715.0,798.4285714285714,-0.0,51782515.0,15.418883602478008
South Korea,2021-01-05,65818.0,839.0,772.2857142857143,-0.0,51782515.0,14.914024826444106
South Korea,2021-01-06,66686.0,868.0,774.2857142857143,-0.0,51782515.0,14.952647902206262
South Korea,2021-01-07,67358.0,672.0,692.8571428571429,-0.0,51782515.0,13.380136960461323
South Korea,2021-01-08,67999.0,641.0,667.4285714285714,-0.0,51782515.0,12.889072140056763
South Korea,2021-01-09,68664.0,665.0,627.7142857142857,-0.0,51782515.0,12.122128207065371
South Korea,2021-01-10,69114.0,450.0,577.4285714285714,-0.0,51782515.0,11.151033730759726
South Korea,2021-01-11,69651.0,537.0,554.7142857142857,-0.0,51782515.0,10.712385941746662
South Korea,2021-01-12,70212.0,561.0,545.8571428571429,-0.0,51782515.0,10.541340891942829
South Korea,2021-01-13,70728.0,516.0,525.1428571428571,-0.0,51782515.0,10.141316178691921
South Korea,2021-01-14,71241.0,513.0,516.4285714285714,-0.0,51782515.0,9.973029920013955
South Korea,2021-01-15,71820.0,579.0,494.85714285714283,-0.0,51782515.0,9.55645246000784
South Korea,2021-01-16,72340.0,520.0,472.2857142857143,-0.0,51782515.0,9.120563462120646
South Korea,2021-01-17,72729.0,389.0,455.7142857142857,-0.0,51782515.0,8.800543691519922
South Korea,2021-01-18,73115.0,386.0,431.57142857142856,-0.0,51782515.0,8.334307991248176
South Korea,2021-01-19,73518.0,403.0,410.2857142857143,-0.0,51782515.0,7.9232481134937975
South Korea,2021-01-20,73918.0,400.0,392.0,-0.0,51782515.0,7.570122849382654
South Korea,2021-01-21,74262.0,344.0,398.85714285714283,-0.0,51782515.0,7.702544823424333
South Korea,2021-01-22,74692.0,430.0,394.2857142857143,-0.0,51782515.0,7.614263507396546
South Korea,2021-01-23,75084.0,392.0,415.85714285714283,-0.0,51782515.0,8.030840967402662
South Korea,2021-01-24,75521.0,437.0,429.7142857142857,-0.0,51782515.0,8.29844370661189
South Korea,2021-01-25,75875.0,354.0,447.57142857142856,-0.0,51782515.0,8.643292597345427
South Korea,2021-01-26,76429.0,554.0,451.14285714285717,-0.0,51782515.0,8.712262375492136
South Korea,2021-01-27,76926.0,497.0,445.85714285714283,-0.0,51782515.0,8.610187103835008
South Korea,2021-01-28,77395.0,469.0,426.7142857142857,-0.0,51782515.0,8.240509092968654
South Korea,2021-01-29,77850.0,455.0,424.14285714285717,-0.0,51782515.0,8.190850852703024
South Korea,2021-01-30,78205.0,355.0,411.7142857142857,-0.0,51782515.0,7.950836024752482
South Korea,2021-01-31,78508.0,303.0,405.14285714285717,-0.0,51782515.0,7.823931632962538
South Korea,2021-02-01,78844.0,336.0,390.85714285714283,-0.0,51782515.0,7.548052520375707
South Korea,2021-02-02,79311.0,467.0,382.0,-0.0,51782515.0,7.377007470571872
South Korea,2021-02-03,79762.0,451.0,384.42857142857144,-0.0,51782515.0,7.423906919711634
South Korea,2021-02-04,80131.0,369.0,382.42857142857144,-0.0,51782515.0,7.385283843949477
South Korea,2021-02-05,80524.0,393.0,377.57142857142856,-0.0,51782515.0,7.2914849456699535
South Korea,2021-02-06,80896.0,372.0,374.14285714285717,-0.0,51782515.0,7.225273958649115
South Korea,2021-02-07,81185.0,289.0,381.7142857142857,-0.0,51782515.0,7.371489888320135
South Korea,2021-02-08,81487.0,302.0,386.57142857142856,-0.0,51782515.0,7.465288786599657
South Korea,2021-02-09,81930.0,443.0,382.14285714285717,-0.0,51782515.0,7.37976626169774
South Korea,2021-02-10,82434.0,504.0,375.57142857142856,-0.0,51782515.0,7.252861869907798
South Korea,2021-02-11,82837.0,403.0,383.42857142857144,-0.0,51782515.0,7.404595381830555
South Korea,2021-02-12,83199.0,362.0,405.42857142857144,-0.0,51782515.0,7.829449215214276
South Korea,2021-02-13,83525.0,326.0,430.85714285714283,-0.0,51782515.0,8.320514035618833
South Korea,2021-02-14,83869.0,344.0,447.57142857142856,-0.0,51782515.0,8.643292597345427
South Korea,2021-02-15,84325.0,456.0,470.14285714285717,-0.0,51782515.0,9.07918159523262
