country,CountryCode,Date,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
South Africa,ZAF,20200725,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,80.56,78.12,78.57,75.0
South Africa,ZAF,20200726,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,80.56,78.12,78.57,75.0
South Africa,ZAF,20200727,3.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,84.26,80.21,80.95,75.0
South Africa,ZAF,20200728,3.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,84.26,80.21,80.95,75.0
South Africa,ZAF,20200729,3.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,84.26,80.21,80.95,75.0
South Africa,ZAF,20200730,3.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,78.7,77.08,77.38,75.0
South Africa,ZAF,20200731,3.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,78.7,77.08,77.38,75.0
South Africa,ZAF,20200801,3.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,78.7,77.08,77.38,75.0
South Africa,ZAF,20200802,3.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,78.7,77.08,77.38,75.0
South Africa,ZAF,20200803,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200804,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200805,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200806,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200807,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200808,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200809,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200810,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200811,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200812,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200813,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200814,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200815,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200816,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200817,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,75.0,75.0,75.0,75.0
South Africa,ZAF,20200818,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200819,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200820,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200821,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200822,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200823,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200824,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200825,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200826,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200827,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200828,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200829,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200830,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200831,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200901,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200902,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200903,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200904,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200905,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200906,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200907,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200908,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200909,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200910,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200911,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200912,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200913,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200914,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200915,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200916,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200917,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200918,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200919,2.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,72.22,73.44,73.21,75.0
South Africa,ZAF,20200920,2.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,57.41,65.1,63.69,75.0
South Africa,ZAF,20200921,2.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,57.41,65.1,63.69,75.0
South Africa,ZAF,20200922,2.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,57.41,65.1,63.69,75.0
South Africa,ZAF,20200923,2.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,57.41,65.1,63.69,75.0
South Africa,ZAF,20200924,2.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,57.41,65.1,63.69,75.0
South Africa,ZAF,20200925,2.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,57.41,65.1,63.69,75.0
South Africa,ZAF,20200926,2.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,57.41,65.1,63.69,75.0
South Africa,ZAF,20200927,2.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,57.41,65.1,63.69,75.0
South Africa,ZAF,20200928,2.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,57.41,65.1,63.69,75.0
South Africa,ZAF,20200929,2.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,57.41,65.1,63.69,75.0
South Africa,ZAF,20200930,2.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,57.41,65.1,63.69,75.0
South Africa,ZAF,20201001,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201002,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201003,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201004,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201005,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201006,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201007,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201008,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201009,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201010,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201011,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201012,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201013,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201014,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201015,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201016,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201017,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201018,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201019,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,50.93,61.46,59.52,75.0
South Africa,ZAF,20201020,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201021,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201022,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201023,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201024,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201025,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201026,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201027,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201028,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201029,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201030,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201031,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201101,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,42.59,56.77,54.17,75.0
South Africa,ZAF,20201102,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,42.59,56.77,54.17,75.0
South Africa,ZAF,20201103,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,42.59,56.77,54.17,75.0
South Africa,ZAF,20201104,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,42.59,56.77,54.17,75.0
South Africa,ZAF,20201105,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,42.59,56.77,54.17,75.0
South Africa,ZAF,20201106,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,42.59,56.77,54.17,75.0
South Africa,ZAF,20201107,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,42.59,56.77,54.17,75.0
South Africa,ZAF,20201108,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,42.59,56.77,54.17,75.0
South Africa,ZAF,20201109,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,42.59,56.77,54.17,75.0
South Africa,ZAF,20201110,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,42.59,56.77,54.17,75.0
South Africa,ZAF,20201111,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,39.81,55.21,52.38,75.0
South Africa,ZAF,20201112,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,39.81,55.21,52.38,75.0
South Africa,ZAF,20201113,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,39.81,55.21,52.38,75.0
South Africa,ZAF,20201114,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,39.81,55.21,52.38,75.0
South Africa,ZAF,20201115,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,39.81,55.21,52.38,75.0
South Africa,ZAF,20201116,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,39.81,55.21,52.38,75.0
South Africa,ZAF,20201117,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201118,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201119,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201120,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201121,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201122,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201123,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201124,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201125,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201126,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201127,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201128,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201129,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201130,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201201,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201202,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201203,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201204,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201205,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201206,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201207,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,48.15,59.9,57.74,75.0
South Africa,ZAF,20201208,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201209,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201210,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201211,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201212,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201213,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201214,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201215,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201216,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201217,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201218,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201219,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201220,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201221,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201222,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
South Africa,ZAF,20201223,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,45.37,58.33,55.95,75.0
