wave_id,province,variant,start,end,duration_days,peak_cases,total_cases,reservoir_sse_log1p,classic_sse_log1p,reservoir_aic,classic_aic,delta_aic_classic_minus_reservoir,Q_accessible_scale,beta0_per_day,control_decay_q_per_day,activation_a_per_day,initial_active_fraction_s0,initial_reserve_fraction_u0,R0_combined,initial_active_count,recruited_to_active_count,direct_infections_from_reserve,max_active_count,Rt_below_one_day,recruitment_share_of_accessible_susceptible
W070,Heilongjiang,Omicron,2022-02-18,2022-03-04,15,16.0,63.0,8.922013835952914,9.913248371459888,2.2070722955612814,-0.21267178859613978,-2.419744084157421,116.87030344158579,2.005492629824422,0.0004400159038725746,0.7326109329937827,0.0020417986736617575,0.861054304195643,0.33588295953561087,0.238625630557477,63.15375835749545,7.017084261943941,18.614506983788417,0.25,0.9962357365894509
W071,Guangxi,Omicron,2022-02-23,2022-05-04,71,136.0,963.0,54.401329593180286,55.57900063639136,-8.906681052316141,-11.386084780068249,-2.479403727752107,1948.552906368816,7.996027702816469,0.05354845973299113,0.4693188857298147,0.04403834238141896,0.9436448249980468,1.9820941972361077,85.81104003897892,828.3301369409276,92.03668188232533,440.5506251362037,34.0,0.9061293351609176
W072,Shanghai,Omicron,2022-02-24,2022-05-31,97,27605.0,626812.0,11.46837930616963,13.906401890554426,-197.10638351732985,-182.40908264277934,14.697300874550507,1978006.8782140717,3.111146179692366,0.05000112912416428,6.9695728897631115,0.06227303311566038,0.9377229224090206,4.236466674443888,123176.4878300289,1669312.152035447,185479.12800393862,1540000.4246763857,51.5,0.9312818585900361
W073,Tianjin,Omicron,2022-02-24,2022-04-14,50,76.0,865.0,28.072898290209295,49.121642827607296,-18.86091840752336,5.113836151945407,23.974754559468767,873.650000000001,3.7385975138400775,0.04760416124711445,2.760237354583367,0.001909229100842639,0.9889337858364892,1.4005351842865195,1.6679980039511735,777.5827091399409,86.39807879332666,353.1289688486026,24.75,0.9978594847721568
W074,Shandong,Omicron,2022-02-28,2022-05-07,69,555.0,5807.0,59.42638935008584,121.78608336572721,-0.3063997095248503,45.20301143879744,45.509411148322286,99987300.64527485,4.420070620807337,0.20118375732891705,3.9868559272153337,0.6908458345426739,0.3091540854471653,15.884213282839932,69075810.15795414,21565.909083753722,2396.2121204170776,69095801.36353882,18.5,0.00031210894409117065
W075,Jilin,Omicron,2022-03-01,2022-05-31,92,4427.0,75060.0,47.886338102391036,63.62076805373138,-50.072166395270536,-27.934072881831156,22.13809351343938,75810.6000037747,0.5574529477712105,0.00010000001314593205,11.743354339961869,0.0019093242926685253,0.9972464665862215,5.860831102974467,144.74702022898362,68041.66768519115,7560.185298354569,58586.20227815008,28.75,0.9978771868141869
W076,Hebei,Omicron,2022-03-02,2022-05-16,76,555.0,6377.0,57.135262211717524,83.09861769220822,-11.683701539519195,12.786399264712113,24.470100804231308,294269.1594792826,0.12461151388587853,0.00584578706311091,122.06411268946316,0.9116468660407318,0.0883259479639225,5.95872271336921,268269.5570117283,23392.060975050157,2599.1178861166823,290225.0674463766,20.0,0.08020274020461096
W077,Zhejiang,Omicron,2022-03-03,2022-05-28,87,68.0,1600.0,48.88983223072978,56.843225383695845,-40.1414646063399,-31.028163270319432,9.11330133602047,3369.989573882839,7.884454100954913,0.05900067329425488,0.9018179445569913,0.03831439379819171,0.9569378170323704,1.9419322441512636,129.11910762954736,2401.415004386186,266.8238893762428,1489.9596496853922,47.0,0.9489755514389631
W078,Shaanxi,Omicron,2022-03-05,2022-03-28,24,60.0,404.0,6.204783402825857,8.500512131587232,-22.465599660272346,-18.910258029401078,3.5553416308712684,408.0400000000004,7.999999999999995,0.00010000054171866986,2.448458663617643,0.001909229092011845,0.9588789289317113,1.2502568741321012,0.7790418387045139,352.13022753794303,39.125580837549194,64.0646647364018,10.0,0.9977925152233084
W079,Gansu,Omicron,2022-03-06,2022-04-05,31,77.0,696.0,9.364962236846306,11.081770922782326,-27.10736893001257,-25.88925686620749,1.21811206380508,1259.1140365305064,5.658344706354625,0.1672303687381331,1.086483315989876,0.0021550189471458746,0.9216008941673418,0.561621198015468,2.713414605340564,977.6286769132893,108.62540854592098,498.0351777545417,0.25,0.9972321757580209
W080,Liaoning,Omicron,2022-03-06,2022-05-31,87,246.0,4258.0,109.90682058907339,135.94867743096285,30.334057826569563,44.83413119040506,14.500073363835497,195011.42699962846,0.15544097703557688,0.0013682144750958084,160.9264991583,0.9604780341070991,0.03939889618170883,3.9166514368259464,187304.1920330232,6914.832370764578,768.3147078627314,193378.03001309003,20.75,0.03560327002975969
W081,Heilongjiang,Omicron,2022-03-08,2022-05-07,61,95.0,1629.0,50.114753557887425,51.429476300816326,-1.9900634516705562,-4.410405618904711,-2.420342167234155,4185.2859480445395,7.998763936374366,0.048810973944281834,0.42370151433164305,0.011973594850372467,0.9593545290843692,0.6821097767665693,50.11291827484235,1625.2600643070182,180.5844515896689,728.1916613797744,0.25,0.9700885004134512
W082,Henan,Omicron,2022-03-09,2022-05-31,84,116.0,2004.0,62.272391777550126,71.2408934038892,-15.141084156252276,-7.838983178027849,7.302100978224427,4427.223413005326,7.999995949914212,0.05073054672767022,1.0137823286712118,0.0019126720286474753,0.9908593213823927,0.5787646775217794,8.467826386628495,3209.4812531247576,356.60902812497335,2073.985188027015,0.25,0.9973685642070782
W083,Fujian,Omicron,2022-03-11,2022-04-22,43,275.0,3581.0,23.573298485432463,30.841893052827484,-15.846674965317725,-8.290025991394534,7.55664897392319,25507.074705261926,0.07522941521866525,0.013548888777412348,18.944435069368954,0.006518259924382297,0.9928544631265798,9.406985279429104,166.2617428395342,22792.21361416992,2532.468179352213,22524.158563583267,12.25,0.9927581540039083
W084,Chongqing,Omicron,2022-03-12,2022-03-22,11,16.0,77.0,1.7059711363245937,1.6414869870226927,-10.501368170698477,-14.925220165979681,-4.423851995281204,948205.9959252491,0.43686448137009265,0.3855241592127802,0.0015308128369795893,0.9714329349972369,0.028491132135528095,2.1219445339623806,921118.5336036428,0.018002350055744024,0.0020002611173048916,921118.5336036428,2.0,1.9544009861006995e-08
W085,Anhui,Omicron,2022-03-13,2022-05-06,55,95.0,1706.0,15.131303248300531,19.259958152559733,-60.9812138441894,-51.71177233960293,9.269441504586467,3881.4250023569243,7.998687658197485,0.11201453727389091,1.8516798556818648,0.11151319942191323,0.8864257018849155,5.280484567580339,432.83012032902775,3032.5107946031094,336.94564384478963,2152.8246808831377,28.75,0.8750973912942188
W086,Jiangxi,Omicron,2022-03-13,2022-05-14,63,137.0,2221.0,43.4634606380378,45.18653334093847,-13.386489976727368,-14.937143989425323,-1.5506540126979544,5508.224019091658,7.996278682551094,0.0558532554749903,0.5602695033243094,0.059158306816098696,0.9350321981653459,2.6271665510761033,325.8572065332286,2594.291557934249,288.2546175482499,1510.4028396130302,38.75,0.8884107513633673
W087,Hubei,Omicron,2022-03-27,2022-04-29,34,45.0,393.0,20.78878134395517,25.342865105405814,-6.7261994238751655,-3.991351846503047,2.7348475773721184,396.93000000161845,7.414922329742391,0.14882940051396656,1.5711829407667426,0.0019095737436897414,0.9577810518075793,0.8232213297567224,0.7579671060858596,340.8382914399159,37.87092127110178,124.29011855752036,17.0,0.9977811024327085
W088,Shanxi,Omicron,2022-03-28,2022-04-27,31,59.0,396.0,19.63484164966694,30.122418275685217,-4.157129016737278,5.109756981090763,9.266885997828041,399.96000000000026,1.797821934722405,0.0003116800825776892,1.2361311371577326,0.0019714644029501668,0.9380225349969898,0.5974811411684452,0.7885069026039492,335.6140756936339,37.29045285484822,102.21377413596493,0.25,0.9976560616820591
W089,Hainan,Omicron,2022-03-29,2022-04-15,18,31.0,127.0,5.7851891085194,6.483171376178204,-10.431272749867489,-12.380915232298275,-1.9496424824307859,243.39844437339192,7.999993243144941,0.4623309104604912,4.209249404730207,0.0019404576779172857,0.9323237072341034,2.03980974640524,0.4723043801774717,204.17708455977086,22.68634272886343,132.73967043438904,7.0,0.997692129042644
W090,Xinjiang,Omicron,2022-03-29,2022-04-10,13,24.0,90.0,1.8578190281857936,3.323459047525671,-15.292099601869296,-11.731262056695542,3.5608375451737544,388.8336962780304,0.5876150575143344,0.17943295683784286,267.0185630803924,0.9049021093884385,0.05394919348691874,9.861388587377201,351.8564319632931,18.879537878558956,2.0977264309509955,366.61416948125606,5.5,0.05092448376822361
W091,Sichuan,Omicron,2022-03-30,2022-04-14,16,16.0,85.0,5.096792981685411,5.407094502867125,-8.303635318795298,-11.358029345891275,-3.0543940270959773,90.59937535754105,1.1323553724783357,0.00010000000000060885,0.001000000000000001,0.7350126105790985,8.490079681897078e-05,4.161477434593243,66.59168339838189,2.843717373168667e-05,3.1596859701874066e-06,66.59168339838189,5.5,4.27037734087443e-07
W092,Shaanxi,Omicron,2022-04-02,2022-04-21,20,14.0,68.0,10.98620085746088,11.838334344508661,-1.9818451152440488,-4.487786687139717,-2.5059415718956686,93.20547669144452,1.344932461996665,0.0006588633981136123,0.583836959266243,0.0020123353555538534,0.7404920661888781,0.22969559386278596,0.1875606760774444,51.11762649988256,5.679736277764728,14.288048499332547,0.25,0.9963442161037145
W093,Qinghai,Omicron,2022-04-11,2022-04-25,15,15.0,110.0,6.890130503136773,6.990380495197985,-1.6694026296093032,-5.452728181769297,-3.7833255521599938,552.3255632696419,0.4709876001431727,0.15411813209596098,23.767020389877356,0.4147758829974298,0.5417714839976348,7.4149184420640735,229.09132320721847,269.31081241339416,29.92342360148822,470.48560649904,5.0,0.5403484318491267
W094,Hunan,Omicron,2022-04-12,2022-05-08,27,12.0,58.0,9.404402455820362,11.205358319953138,-18.475791380119585,-17.745009078520223,0.730782301599362,66.13273728207234,1.3335360331377644,0.00041306420380895603,0.7408835433500226,0.002146922296943162,0.7559154132789143,0.29433763614809233,0.14198184822876542,42.78299053420691,4.7536656149118794,12.040416768248976,0.25,0.996692325205
W095,Beijing,Omicron,2022-04-17,2022-05-31,45,96.0,1778.0,11.784507908349948,12.4264595198315,-50.29445195070143,-51.907550623564525,-1.6130986728630958,3507.716829123351,0.7523913929192655,0.035268835880243606,5.630180591733455,0.005564820202974008,0.9875931223650417,2.801098429153855,19.51981347701755,3117.766350319052,346.4184833687835,2538.453513179182,26.5,0.9937781214530993
W096,Sichuan,Omicron,2022-04-24,2022-05-31,38,207.0,1388.0,59.03565620503426,76.79086174613445,26.741106875654815,32.73298045534996,5.991873579695145,1401.8800000000012,7.999999999999995,0.13428370891234717,3.318474159201146,0.0019092294866462165,0.9923841479779014,1.7229697549986047,2.6765106327396,1249.68764579339,138.8541828659322,849.5715807627604,24.75,0.9978628335696101
W097,Xinjiang,Omicron,2022-04-27,2022-05-06,10,48.0,193.0,6.285924640302448,6.870454567345288,5.35727856811607,2.2464517805932007,-3.110826787522869,1492.1154409591954,0.0512285008524866,0.9916469729260277,46.177891073859165,0.0821271392021431,0.9071498298843006,20.966169267136696,122.54317252532297,1218.2146557726346,135.35718397473713,1340.3234202726896,3.75,0.9086015610426862
W098,Qinghai,Omicron,2022-05-06,2022-05-17,12,38.0,176.0,2.638514151603419,4.009993410027716,-8.17628854922615,-7.153404622265789,1.0228839269603611,1359.8589090862995,7.999999890868582,0.999999858909202,28.79764062078209,0.0019092304545595851,0.9922078062861305,14.362991130421875,2.596284043131737,1214.3211762794642,134.92457514216267,1198.734899659251,5.5,0.997866507689485
W099,Anhui,Omicron,2022-05-10,2022-05-22,13,15.0,63.0,5.145766700077165,6.708478634614768,-2.048074750375921,-2.600503122136111,-0.5524283717601897,70.07189521227889,3.0645116599117164,0.00010040917406198133,1.8044613737074022,0.0019138744379294517,0.8839176707805287,0.8268230998836491,0.1341088090640517,55.16120372361899,6.129022635957664,15.40425418993309,10.0,0.9975746803134107
W100,Tianjin,Omicron,2022-05-12,2022-05-30,19,45.0,311.0,6.055524760399947,7.268815257216582,-11.725890865413731,-12.256067618753118,-0.5301767533393864,314.1100000001703,7.999999120329616,0.19802858561322328,5.947564591480417,0.0019092290920118878,0.9726219860873977,2.9687351979573973,0.5997079500921793,274.9592627460958,30.551029194010635,135.36659206594896,10.25,0.9978236674727923
W101,Hebei,Omicron,2022-05-27,2022-05-31,5,19.0,59.0,0.2794691284852204,0.5654481513296075,-4.421506787841114,-4.897872932416558,-0.4763661445754437,100.70745990340905,7.214856834871721,0.0007007786645611501,5.189644372681797,0.002034113642013694,0.7596518625208348,2.04454070032919,0.20485041804207144,68.81396458847306,7.645996065385896,21.33404848847996,3.5,0.9970319626753984
